C%24(=O)[C@@H]%26CCC(=O)O.C%24(=O)[C@@H]%26CCCCN.C%46(=O)[C@@H](N)CCCCN.[C@H]%30(CCC(=O)O)C%57=O.[C@H]%32(CCCCN)C4=O.[C@H]%37(CCC(N)=O)C8=O.[C@H]%47(CCC(N)=O)C%20=O.[C@H]%49(CCC(N)=O)C%21=O.CC[C@H](C)[C@H]%22C%56=O.C%13(=O)[C@@H]%25CC(N)=O.C%54(=O)[C@@H]%28CC(N)=O.[C@H]%31(CC(N)=O)C%58=O.[C@H]%33(CC(C)C)C4=O.[C@H]%41(CC(C)C)C%12=O.[C@H]%43(CC(C)C)C%16=O.[C@H]%47(CC(C)C)C%18=O.[C@H]%48(CC(C)C)C%19=O.[C@@H]%33(C5=O)C(C)C.[C@@H]%38(C9=O)C(C)C.[C@@H]%40(C%10=O)[C@@H](C)O.[C@@H]%42(C%15=O)[C@@H](C)O.C%35(=O)[C@@H]%27C%53.c1%53ccccc1.N1%10CCC[C@H]1%51.[C@H]%41(CO)C%14=O.N1%16CCC[C@H]1%52.[C@H]%50(CO)C(N)=O.c1%53cnc[nH]1.C%34C6=O.C%39C%11=O.C%11%51=O.C%17%52=O.N2%22.N%13%23.N%24%25.N%35%26.N%46%27.N%54%28.N%55%29.N%56%30.N%57%31.N3%32.N4%33.N5%34.N6%36.N7%37.N8%38.N9%39.N%11%40.N%12%41.N%14%42.N%15%43.N%17%44.N%17%45.N%18%47.N%19%48.N%20%49.N%21%50	CC(C)C[C@@H](C(=O)C(=O)[C@@H](N)CCCCN)[C@H](C(=O)NCC(N)=O)C(C)C.CC(C)C[C@@H](C(N)=O)[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(N)=O.CC(C)C[C@@H]1NC1=O.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)[C@@H](CC(C)C)C(N)=O)[C@@H](C)O)C(=O)N1CCC[C@H]1C(N)=O.CC(C)[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)NCC(=O)C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O.CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C=O)CC(N)=O.N.N.N.NC(=O)C[C@@H]1NC1=O.NC(=O)C[C@H](N)C(N)=O.NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O.NCCCC[C@H]1C(=O)C(=O)[C@@H]1CCC(=O)O.c1c[nH]cn1
C%13(=O)[C@@H]%18CCCN=C(N)N.[C@H]%33(CCCN=C(N)N)C%11=O.[C@H]%29(CCCCN)C7=O.CC[C@H](C)[C@H]%16C%49=O.C%35(=O)[C@@H]%20CC(N)=O.[C@@H]%32(C9=O)[C@@H](C)CC.[C@H]%34(CC(N)=O)C%12=O.[C@@H]%25(C3=O)C(C)C.[C@@H]%27(C5=O)C(C)C.[C@@H]%31(C8=O)[C@@H](C)O.[C@@H]%36(C%14=O)C(C)C.[C@@H]%37(C%15=O)[C@@H](C)O.C%24(=O)[C@@H]%19C%43.c1%43ccccc1.C%45(=O)[C@@H]%21C%40.C%46(=O)[C@@H]%22C%41.C%48(=O)[C@@H](N)C%44.c1%44ccccc1.[C@H]%26(C%41)C3=O.[C@H]%26(C%42)C4=O.[C@H]%33(CO)C%10=O.c1%39cnc[nH]1.c1%40cnc[nH]1.c1%41cnc[nH]1.c1%42cnc[nH]1.C2(=O)C%17.C%28C6=O.C%39C(=O)O.N2%17.N%13%18.N%24%19.N%35%20.N%45%21.N%46%22.N%47%23.N%48%25.N%49%26.N3%27.N4%28.N5%29.N6%30.N7%31.N8%32.N9%33.N%10%34.N%11%36.N%12%37.N%14%38.N%15%39	CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)C(=O)[C@H](CC[C@@H]1NC1=O)[C@@H](Cc1cnc[nH]1)C(=O)NCC(N)=O.CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(N)=O.CC[C@H](C)CC(N)=O.CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)C(C)C)[C@@H](C)O)C(N)=O.N.NC(=O)C[C@@H]1NC1=O.NC(N)=NCCC[C@@H]1NC1=O.O=C(O)Cc1cnc[nH]1.O=C1CN1.O=C1N[C@H]1Cc1ccccc1.O=C1N[C@H]1Cc1cnc[nH]1.c1c[nH]cn1
C3(=O)[C@@H]9CCCCN.C%14(=O)[C@@H]%10CCCCN.C%32(=O)[C@@H]%16CCCCN.c1%24c[nH]c2ccccc12.C6(=O)[C@@H](N)CCCCN.CC[C@H](C)[C@H]8C7=O.C%27(=O)[C@@H]%11CC(C)C.c1%22ccc(O)cc1.[C@@H]%18(CO)[C@@H])C(C)C.c1%20ccccc1.C%25(=O)[C@@H]%11C%21.C%29(=O)[C@@H]%13C%22.[C@@H]1%21CCCN1%31.C%31(=O)[C@@H]%15C%23.c1%23ccccc1.C5(=O)[C@@H]%17C%24.[C@H]%19(C%26)C(N)=O.c1%26ccccc1.C%28(=O)C%12.C%32%20=O.N38.N%149.N%25%10.N%27%11.N%29%12.N%30%13.N%32%15.N4%16.N5%17.N6%18.N7%19	INVALID
C3(=O)[C@@H]%38CCCCN.C%14(=O)[C@@H]%38CCC(N)=O.[C@H]%53(CCC(N)=O)C%12=O.[C@H]%56(CCC(N)=O)C%13=O.[C@H]%57(CCCCN)C%16=O.[C@H]%60(CCC(N)=O)C%17=O.c1%85c[nH]c2ccccc12.[C@H]%78(CCC(N)=O)C%34=O.CC[C@H](C)[C@H]%35C8=O.C%25(=O)[C@@H]%41CCC%42.C%58(=O)[C@@H]%43CC(C)C.C%83(=O)[C@@H]%45CC(=O)O.C4(=O)[C@@H]%46[C@@H](C)O.C((=O)[C@@H]%53C(C)C.C7(=O)[C@@H](N)C(C)C.[C@H]%56(CCC%57)C%15=O.[C@H]%60(CCC%63)C%18=O.[C@H]%62(CCC%63)C%19=O.[C@H]%64(CC(N)=O)C%20=O.[C@H]%66(CC(N)=O)C%22=O.[C@H]%73(CC(C)C)C%26=O.[C@H]%75(CCC%76)C(=O)O.[C@H]%74(CCC%76)C%27=O.[C@@H]%74(C%31=O)C(C)C.[C@@H]%77(C%33=O)[C@@H](C)O.C%36(=O)[C@@H]%43CO.C%58(=O)[C@@H]%44C%82.c1%82ccccc1.C5(=O)[C@@H]%49C%83.[C@H]%55(CO)C%13=O.[C@H]%57(C%84)C%15=O.c1%84ccccc1.[C@H]%62(CO)C%21=O.[C@H]%67(CO)C%23=O.N1%29CCC[C@H]1%81.[C@H]%72(C%86)C%32=O.c1%86ccccc1.[C@H]%78(CO)C%34=O.C%80(=O)[C@@H]%40C.C6(=O)[C@@H]%49C.[C@H]%59(C)C%17=O.C%54C%12=O.C%66C%24=O.N%68C(=N)N.N%63C(=N)N.N%76C(=N)N.C%79C%31=O.C%30%81=O.N3%35.N%14%37.N%25%38.N%36%39.N%47%40.N%58%41.N%69%42.N%80%43.N%87%44.N4%45.N5%46.N6%48.N7%49.N8%50.N9%51.N%10%53.N%11%54.N%12%55.N%13%56.N%15%57.N%16%59.N%17%60.N%18%61.N%19%62.N%20%64.N%21%65.N%22%66.N%23%67.N%24%70.N%26%71.N%27%72.N%28%73.N%30%74.N%31%75.N%32%77.N%33%78.N%34%79	INVALID
C%47(=O)[C@@H]%37CCCN=C(N)N.C%75(=O)[C@@H]%41CCCN=C(N)N.C%76(=O)[C@@H]%42CCCN=C(N)N.[C@H]%50(CCCN=C(N)N)C%11=O.[C@H]%55(CCCN=C(N)N)C%18=O.[C@H]%61(CCCN=C(N)N)C%24=O.[C@H]%66(CCCN=C(N)N)C%30=O.C%14(=O)[C@@H]%34CCC(=O)O.C%75(=O)[C@@H]%44CCCCN.c1%73c[nH]c2ccccc12.[C@H]%51(CCC(=O)O)C%13=O.[C@H]%54(CCC(N)=O)C%16=O.[C@H]%59(CCC(N)=O)C%22=O.[C@H]%64(CCC(N)=O)C%27=O.[C@H]%67(CCCCN)C%31=O.CC[C@H](C)[C@H]%32C9=O.C3(=O)[C@@H]%33CC(C)C.C%36(=O)[C@@H]%39CC(C)C.C%76(=O)[C@@H]%45CC(C)C.[C@H]%53(CC(N)=O)C%16=O.[C@H]%68(CC(C)C)C%31=O.C%36(=O)[C@@H]%38C(C)C.C5(=O)[C@@H]%44C(C)C.C8(=O)[C@@H](N)[C@@H](C)O.[C@@H]%52(C%15=O)[C@@H](C)O.[C@@H]%56(C%17=O)C(C)C.[C@@H]%68(C%30=O)[C@@H](C)O.C%69(=O)[C@@H]%42CO.C5(=O)[C@@H]%44CS.C6(=O)[C@@H]%45CO.C7(=O)[C@@H]%41C%73.[C@H]%57(C%74)C%21=O.c1%74ccccc1.[C@H]%60(CO)C%21=O.N1%18CCC[C@H]1%71.[C@H]%65(CS)C%24=O.[C@H]%70(CS)C(=O)O.C6(=O)[C@@H]%46C.C4(=O)C%43.C%51C%12=O.C%19%71=O.N3%32.N%14%33.N%25%34.N%36%35.N%47%37.N%58%38.N%69%39.N%75%40.N%76%41.N4%42.N5%43.N6%44.N7%45.N8%46.N9%48.N%10%49.N%11%50.N%12%51.N%13%52.N%15%53.N%16%54.N%17%55.N%19%56.N%19%57.N%20%59.N%21%60.N%22%61.N%23%62.N%24%63.N%26%64.N%27%65.N%28%66.N%29%67.N%30%68.N%31%70	CC(C)C[C@@H](C(=O)C(=O)[C@@H](N)CCCCN)[C@H](C(=O)C(=O)[C@@H](N)CCCN=C(N)N)[C@@H](C)O.CC(C)C[C@H](NC(=O)[C@H](CO)[C@@H](CCCN=C(N)N)C(=O)C(=O)[C@H](CC(C)C)[C@@H](CO)C(=O)C(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)C(=O)[C@@H](N)C(C)C.CC(C)[C@@H](C(=O)C(=O)[C@@H](N)CS)[C@@H](CCCCN)C(=O)C(=O)[C@H](CCCN=C(N)N)[C@@H](Cc1c[nH]c2ccccc12)C(N)=O.CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC1=O.CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(=O)O)C(N)=O.C[C@@H](O)[C@H](NC(=O)[C@H](CCC(=O)O)CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)C(=O)[C@@H](N)CCC(N)=O.N.N.N.N.N.N.N.NC(=O)CC[C@H](N)C(=O)N[C@@H](CS)C(=O)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O.NC(N)=NCCC[C@@H]1NC1=O.NC(N)=NCCC[C@@H]1NC1=O.NCC(N)=O.N[C@@H](CO)C(=O)C(=O)[C@@H](N)Cc1ccccc1.N[C@@H](CS)C(=O)O
[C@@H]1%24NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H]4CCCN4C(=O)[C@H]5NC(=O)[C@H]6NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H]7NC(=O)[C@H]8NC3=O)C(=O)N[C@@H]9C(=O)N[C@@H]%10C(=O)NCC(=O)NCC(=O)N[C@@H]%11C(=O)N[C@@H]%12C(=O)NCC(=O)NCC(=O)N[C@@H]%13C(=O)N2.[C@H]%21(CC(N)=O)C(=O)O.C4(=O)[C@@H]%22C(C)C.c1%16ccc(O)cc1.C%11CCN=C(N)N.C%11CCN=C(N)N.c1%17ccccc1.c1%18ccccc1.C%13CCCN.CC[C@@H]%24C.C%24C(N)=O.C5(=O)CN.C%12C%22.C%156=O.[C@H]9(C)O.C8(C)C.N4%23.N%15%19.N%19%20.N%21%21.C%10%17.C%12O.C%14%18	INVALID
C%13(=O)[C@@H]%14CCCN=C(N)N.C%30(=O)[C@@H]%14CCCN=C(N)N.[C@H]%18(CCCN=C(N)N)C5=O.[C@H]%20(CCCN=C(N)N)C%10=O.CC[C@H](C)[C@H]%11C%33=O.C%31(=O)[C@@H]%15CC(N)=O.C%32(=O)[C@@H]%16CC(N)=O.[C@H]%17(CC(C)C)C3=O.c1%28ccc(O)cc1.C%32(=O)[C@@H](N)C(C)C.c1%29ccc(O)cc1.C2(=O)[C@@H]%12C%28.[C@@H]1%21CCCN1%30.N1%35CCC[C@H]1%22.N15CCC[C@H]1%23.N16CCC[C@H]1%25.[C@H]%19(C%29)C8=O.N18CCC[C@H]1%26.N1%10CCC[C@H]1%27.C%24%21=O.C%34%22=O.C4%23=O.C6%25=O.C7%26=O.C9%27=O.C%27(=O)O.N2%11.N%13%12.N%24%14.N%32%15.N%33%16.N%34%17.N4%18.N7%19.N7%20	CC(C)C[C@@H](C=O)NC(=O)[C@@H]1CCCN1.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)C(=O)[C@@H](N)C(C)C.NC(=O)C[C@H](N)C=O.NC(N)=NCCC[C@@H]1NC(=O)[C@@H]2CCCN2C1=O.NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@H]1C=O.O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]12.O=C1[C@@H]2CCCN12.O=CO
C%18(=O)[C@@H]%65CCCN=C(N)N.C%20(=O)[C@@H]%64CCCN=C(N)N.C%20(=O)[C@@H]%65CCCN=C(N)N.C%35(=O)[C@@H]%41CCC(N)=O.C3(=O)[C@@H]%48CCC(=O)O.C5(=O)[C@@H]%50CCC(=O)O.C7(=O)[C@@H]%52CCC(N)=O.C%10(=O)[C@@H]%55CCCCN.C%11(=O)[C@@H]%56CCCCN.C%12(=O)[C@@H]%59CCCCN.C%16(=O)[C@@H]%61CCCCN.C%17(=O)[C@@H]%62CCCCN.[C@H]%69(CCC(N)=O)C%25=O.[C@H]%78(CCC(N)=O)C%26=O.[C@H]%75(CCC(N)=O)C%26=O.[C@H]%80(CCCCN)C%36=O.CC[C@H](C)[C@H]%38C%22=O.C%57(=O)[C@@H]%42[C@@H](C)CC.C%18(=O)[C@@H]%64[C@@H](C)CC.C%57(=O)[C@@H]%47C(C)C.C9(=O)[C@@H]%54CC%83.[C@@H]%76(C%33=O)C(C)C.[C@@H]%77(C%33=O)[C@@H](C)O.C%68(=O)[C@@H]%43C%85.c1%85ccccc1.C%68(=O)[C@@H]%48CO.C7(=O)[C@@H]%58CO.[C@H]%73(C%84)C%23=O.[C@H]%82(C%85)C(=O)O.C%13(=O)[C@@H]%40C.C%68(=O)[C@@H]%47C.C4(=O)[C@@H]%49C.C%14(=O)[C@@H]%60C.C%14(=O)[C@@H]%59C.C%21(=O)[C@H](C)N.c11.c1%84cnc[nH]1.[C@H]%70(C)C%27=O.[C@H]%73(C)C%28=O.[C@H]%74(C)C%31=O.[C@H]%76(C)C%32=O.[C@H]%80(C)C%36=O.C6(=O)C%51.C8(=O)C%53.C%19(=O)C%67.N2%38.N%13%39.N%24%40.N%35%41.N%46%41.N%57%42.N%68%43.N%79%44.N%86%45.N3%47.N4%48.N5%49.N6%50.N7%51.N8%52.N9%53.N%10%54.N%11%55.N%12%56.N%14%58.N%15%59.N%16%60.N%17%61.N%18%62.N%19%63.N%20%64.N%21%65.N%22%66.N%23%67.N%25%69.N%26%70.N%27%71.N%28%72.N%29%73.N%30%74.N%30%75.N%31%76.N%32%77.N%33%78.N%34%80.N%36%81.N%37%82	INVALID
C2(=O)[C@@H]%40CCCCN.C%13(=O)[C@@H]%41CCC(=O)O.C%24(=O)[C@@H]%42CCCCN.C%46(=O)[C@@H]%44CCCCN.[C@H]%59(CCCCN)C%14=O.[C@H]%62(CCC(=O)O)C%18=O.[C@H]%61(CCCCN)C%21=O.[C@H]%71(CCCCN)C%27=O.[C@H]%73(CCC(=O)O)C%33=O.[C@H]%76(CCCCN)C%34=O.[C@H]%78(CCCCN)C%36=O.CC[C@H](C)[C@H]%38C8=O.C%82(=O)[C@@H]%45CC(=O)O.C4(=O)[C@@H]%51CC(C)C.C5(=O)[C@@H]%52CC(C)C.[C@@H]%59(C%15=O)[C@@H](C)CC.[C@H]%60(CC(N)=O)C%16=O.[C@H]%62(CC(C)C)C%17=O.[C@@H]%65(C%20=O)[C@@H](C)CC.[C@H]%67(CC(=O)O)C%25=O.[C@@H]%70(C%26=O)[C@@H](C)CC.[C@H]%71(CC(=O)O)C%27=O.[C@H]%73(CC(C)C)C%28=O.[C@@H]%64(C%19=O)C(C)C.[C@@H]%77(C%32=O)C(C)C.C%46(=O)[C@@H]%43CO.C%68(=O)[C@@H]%47C%83.c1%83ccccc1.C%79(=O)[C@@H]%48C%84.c1%84ccccc1.C7(=O)[C@@H](N)C%85.c1%85ccccc1.[C@H]%54(C%86)C%12=O.c1%86ccccc1.N1%19CCC[C@H]1%81.[C@H]%69(C%82)C%19=O.[C@H]%80(CO)C(=O)O.C6(=O)[C@@H]%49C.[C@H]%58(C)C%11=O.c1%82cnc[nH]1.C%57(=O)C%39.C%79(=O)C%48.C3(=O)C%50.C%54C9=O.C%55C%10=O.C%66C%22=O.C%77C%32=O.C%28%81=O.N2%39.N%13%40.N%24%41.N%35%42.N%46%43.N%57%44.N%68%45.N%79%47.N%88%48.N3%49.N4%50.N5%51.N6%52.N7%53.N8%54.N9%55.N%10%56.N%11%58.N%12%59.N%14%60.N%15%61.N%16%62.N%17%63.N%18%64.N%20%65.N%21%66.N%22%67.N%23%69.N%25%70.N%26%71.N%27%72.N%28%73.N%29%74.N%30%75.N%31%76.N%32%77.N%33%78.N%37%80	CC(C)C[C@@H](C(N)=O)[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)C(=O)[C@H](CC(C)C)[C@@H](CCC(=O)O)C(=O)N[C@H](C=O)CCCCN)C(C)C.CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(C)C)NC1=O.CC(C)[C@@H]1CC(=O)C1=O.CC[C@H](C)CC(N)=O.CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(N)=O.CC[C@H](C)[C@@H]1NC1=O.C[C@@H]1NC1=O.N.N.N.N.N.N.NC(=O)CNC(=O)C[C@@H](Cc1ccccc1)C(N)=O.NC(=O)[C@@H](N)Cc1ccccc1.NCCCC[C@H](N)C=O.NCCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCCCN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)C(=O)[C@@H](N)CO.NCCCC[C@H]1C(=O)C(=O)[C@@H]1CC(=O)O.N[C@@H](CO)C(=O)O.N[C@H](C=O)CC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)Cc1ccccc1.O=C1C[C@@H](Cc2ccccc2)C1=O.c1c[nH]cn1
[C@H]%24(CCCN=C(N)N)C8=O.[C@H]%24(CCCN=C(N)N)C9=O.[C@H]%10(CCCCN)C%14=O.c1%27c[nH]c2ccccc12.[C@H]%15(CCCCN)C%34=O.[C@H]%16(CCCCN)C%36=O.c1%29c[nH]c2ccccc12.c1%30c[nH]c2ccccc12.CC[C@H](C)[C@H](N)C3=O.[C@H]%18(CC(C)C)C%38=O.[C@H]%19(CC(C)C)C4=O.[C@H]%26(CC(C)C)C(=O)O.c1%28ccc(O)cc1.[C@@H]%20(C5=O)C(C)C.[C@@H]%23(C7=O)C(C)C.[C@H]%11(C%27)C%25=O.[C@H]%13(C%28)C%32=O.[C@H]%17(C%29)C%35=O.[C@H]%21(C%30)C6=O.[C@H]%22(C%31)C7=O.c1%31ccccc1.N3%10.N%14%11.N%25%12.N%32%13.N%33%15.N%34%16.N%35%17.N%36%18.N%37%19.N4%20.N5%21.N6%22.N7%23.N8%24.N9%26	CC(C)C[C@@H](C=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN.CC(C)C[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)[C@@H](N)C(C)C)C(C)C.CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)[C@@H](CCCN=C(N)N)C(N)=O)C(=O)O.CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O.O=C1N[C@H]1Cc1c[nH]c2ccccc12.O=C1N[C@H]1Cc1ccc(O)cc1
[C@@H]13NC(=O)[C@H]4NC(=O)[C@H](C)NC(=O)[C@H]6N)N(C)C(=O)CNC(=O)[C@@H]2CCCN2C1=O.c17ccccc1.c18ccccc1.CC[C@@H]3C.[C@H]5(C)O.C47.C68	INVALID
[C@@H]14NC(=O)[C@H]9NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H]3CCCN3C(=O)[C@H]%10NC(=O)[C@H]%11NC(=O)[C@H]%12NC(=O)[C@H]%13NC(=O)[C@H]%14NC(=O)[C@H](NC(=O)CNC(=O)[C@H]%15NC(=O)[C@H]5NC(=O)[C@H]6NC(=O)[C@@H](N)CSSC[C@@H]4NC1=O)C(=O)NCC(=O)N[C@@H]7C(=O)N2.C9CCN=C(N)N.C%12CCN=C(N)N.C%14CCN=C(N)N.C%16CCN=C(N)N.C5CCN=C(N)N.c18ccccc1.CC[C@@H]4C.C6C(C)C.[C@H]%15(C)O.C%137.C%118	INVALID
C%22(=O)[C@@H]%11CCCN=C(N)N.C%25(=O)[C@@H](N)CCCN=C(N)N.[C@H]%17(CCCN=C(N)N)C(N)=O.C3(=O)[C@@H]7CCCCN.c1%18c[nH]c2ccccc12.[C@H]%16(CCCCN)C5=O.CC[C@H](C)[C@H]6C4=O.C%20(=O)[C@@H]9[C@@H](C)CC.C%23(=O)[C@@H]%12[C@@H](C)CC.C%14(=O)[C@@H]8C(C)C.C%21(=O)[C@@H]%10C%18.C%24(=O)[C@@H]%13C%19.c1%19ccccc1.[C@H]%23(C)C(N)=O.N36.N%147.N%208.N%219.N%22%10.N%23%11.N%24%12.N%25%13.N%26%15.N4%16.N5%17	CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCN=C(N)N)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)[C@@H](C)C(N)=O.N
C%14(=O)[C@@H]%19CCCN=C(N)N.[C@H]%34(CCCN=C(N)N)C%15=O.C3(=O)[C@@H]%17CCCCN.C%36(=O)[C@@H]%21CCCCN.c1%42c[nH]c2ccccc12.C%46(=O)[C@@H]%23CCCCN.CC(C)C[C@H]%17C9=O.C5(=O)[C@@H]%28CC(N)=O.C3(=O)[C@@H]%18C(C)C.C%48(=O)[C@@H]%22C(C)C.c1%44ccc(O)cc1.[C@@H]%35(C(=O)O)C(C)C.C%25(=O)[C@@H]%20CO.C%47(=O)[C@@H]%24C%40.C%49(=O)[C@@H]%26C%41.C4(=O)[C@@H]%27C%42.c1%43ccccc1.C6(=O)[C@@H]%29C%43.C7(=O)[C@@H]%30C%44.N19CCC[C@H]1%38.[C@H]%32(C%39)C%12=O.N1%12CCC[C@H]1%39.[C@H]%37(CO)C(=O)O.c1%44ccccc1.c1%40cnc[nH]1.c1%41cnc[nH]1.C8(=O)CN.C%10%38=O.C%11%39=O.N3%16.N%14%17.N%25%18.N%36%19.N%45%20.N%46%21.N%47%22.N%48%23.N%49%24.N4%26.N5%27.N6%28.N7%29.N8%30.N9%31.N%10%32.N%11%33.N%13%34.N%15%35.N%16%37	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1C[C@@H]2CCCN2C1=O)[C@@H](CCCCN)C(=O)C(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C.CC(C)[C@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O.CC(C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O.N.NC=O.NN[C@@H](CO)C(=O)O.c1ccccc1
C3(=O)[C@@H]%19CCCN=C(N)N.C4(=O)[C@@H]%24CCCN=C(N)N.C%25(=O)[C@@H]%17CCC(N)=O.C%44(=O)[C@@H]%21CCCCN.c1%40c[nH]c2ccccc12.[C@H]%29(CCC(N)=O)C%10=O.[C@H]%30(CCC(N)=O)C%12=O.[C@H]%30(CC(C)C)C%11=O.C%45(=O)[C@@H]%23CC(C)C.C%33C[C@H]%16C8=O.c1%39ccc(O)cc1.C%44(=O)[C@@H]%22[C@@H](C)C.[C@@H]1%34CCCN1%25.C%25(=O)[C@@H]%18C%38.[C@@H]1%34CCCN1%41.C%43(=O)[C@@H]%20C%39.c1%38ccccc1.C5(=O)[C@@H]%26C%39.C6(=O)C%27CO.[C@H]%31(C%40)C%13=O.N1%13CCC[C@H]1%37.[C@@H]1%35CCCN1.[C@H]%32(C)C(=O)O.C%14%34=O.C%36%35=O.C%15%37=O.CS%33.N3%15.N%14%16.N%36%17.N%40%18.N%42%19.N%43%20.N%44%21.N4%22.N5%23.N6%24.N7%26.N8%27.N9%28.N%10%29.N%11%30.N%12%31.N%15%32	CC(C)C[C@@H](C(N)=O)[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)NC(=O)[C@@H](N)CCCN=C(N)N.CC(C)C[C@@H](C=O)NC(=O)[C@H](C)N.CSCC[C@H](NC=O)C(=O)NC(CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)C(=O)[C@@H](N)CCCCN)C(C)C.C[C@H](N)C(=O)O.N.NC(=O)CC[C@@H]1NC1=O.NC(=O)CC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N1CCC[C@H]1[C@@H]1CCCN1.N[C@H](C=O)Cc1ccccc1.O=C1N[C@H]1Cc1ccc(O)cc1
